"","Hub","ID","Animal.Sex","Animal.Length..m.","Date","Date.and.Time..UTC."
"317","aquaHub-660273","9001-26756","Male",1.6,2025-09-14,"2025-09-14 12:40"
"318","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 12:41"
"319","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 12:44"
"320","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 12:46"
"321","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 12:48"
"322","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 12:51"
"323","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 12:53"
"324","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 12:54"
"325","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 12:55"
"326","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 12:58"
"327","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 13:01"
"328","aquaHub-661034","9001-43287","Female",201,2025-09-14,"2025-09-14 13:02"
"329","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 13:02"
"330","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 13:03"
"331","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 13:05"
"332","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 13:10"
"333","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 13:12"
"334","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 13:16"
"335","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 13:16"
"336","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 13:17"
"337","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 13:18"
"338","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 13:19"
"339","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 13:21"
"340","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 13:21"
"341","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 13:22"
"342","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 13:25"
"343","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 13:26"
"344","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 13:26"
"345","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 13:30"
"346","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 13:32"
"347","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 13:34"
"348","aquaHub-660298","9001-52022","Male",1.6,2025-09-14,"2025-09-14 13:34"
"349","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 13:35"
"350","aquaHub-660298","9001-52022","Male",1.6,2025-09-14,"2025-09-14 13:35"
"351","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 13:36"
"352","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 13:38"
"353","aquaHub-660298","9001-52022","Male",1.6,2025-09-14,"2025-09-14 13:40"
"354","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 13:40"
"355","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 13:41"
"356","aquaHub-660298","9001-52022","Male",1.6,2025-09-14,"2025-09-14 13:42"
"357","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 13:43"
"358","aquaHub-660298","9001-52022","Male",1.6,2025-09-14,"2025-09-14 13:44"
"359","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 13:46"
"360","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 13:46"
"361","aquaHub-660298","9001-52022","Male",1.6,2025-09-14,"2025-09-14 13:47"
"362","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 13:47"
"363","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 13:48"
"364","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 13:49"
"365","aquaHub-660298","9001-52022","Male",1.6,2025-09-14,"2025-09-14 13:50"
"366","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 13:51"
"367","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 13:52"
"368","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 13:53"
"369","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 13:55"
"370","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 13:55"
"371","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 13:56"
"372","aquaHub-660298","9001-52022","Male",1.6,2025-09-14,"2025-09-14 13:58"
"373","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 13:59"
"374","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 13:59"
"375","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 14:01"
"376","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 14:03"
"377","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 14:03"
"378","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 14:07"
"379","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 14:09"
"380","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 14:11"
"381","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 14:12"
"382","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 14:14"
"383","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 14:17"
"384","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 14:19"
"385","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 14:19"
"386","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 14:21"
"387","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 14:21"
"388","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 14:22"
"389","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 14:25"
"390","aquaHub-660298","9001-16713","Female",2.1,2025-09-14,"2025-09-14 14:27"
"391","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 14:28"
"392","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 14:30"
"393","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 14:30"
"394","aquaHub-660298","9001-16713","Female",2.1,2025-09-14,"2025-09-14 14:32"
"395","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 14:32"
"396","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 14:34"
"397","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 14:37"
"398","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 14:39"
"399","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 14:39"
"400","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 14:40"
"401","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 14:41"
"402","aquaHub-660298","9001-16713","Female",2.1,2025-09-14,"2025-09-14 14:41"
"403","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 14:42"
"404","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 14:43"
"405","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 14:43"
"406","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 14:45"
"407","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 14:46"
"408","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 14:46"
"409","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 14:48"
"410","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 14:48"
"411","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 14:48"
"412","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 14:50"
"413","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 14:51"
"414","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 14:51"
"415","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 14:55"
"416","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 14:57"
"417","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 14:58"
"418","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 15:00"
"419","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 15:00"
"420","aquaHub-660110","9001-26756","Male",1.6,2025-09-14,"2025-09-14 15:00"
"421","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 15:00"
"422","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 15:03"
"423","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 15:04"
"424","aquaHub-660110","9001-26756","Male",1.6,2025-09-14,"2025-09-14 15:05"
"425","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 15:05"
"426","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 15:05"
"427","aquaHub-660110","9001-26756","Male",1.6,2025-09-14,"2025-09-14 15:07"
"428","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 15:07"
"429","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 15:09"
"430","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 15:09"
"431","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 15:10"
"432","aquaHub-660110","9001-26756","Male",1.6,2025-09-14,"2025-09-14 15:10"
"433","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 15:11"
"434","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 15:12"
"435","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 15:13"
"436","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 15:14"
"437","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 15:14"
"438","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 15:16"
"439","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 15:18"
"440","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 15:18"
"441","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 15:19"
"442","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 15:20"
"443","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 15:21"
"444","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 15:23"
"445","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 15:24"
"446","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 15:25"
"447","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 15:27"
"448","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 15:27"
"449","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 15:29"
"450","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 15:31"
"451","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 15:32"
"452","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 15:34"
"453","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 15:36"
"454","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 15:38"
"455","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 15:40"
"456","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 15:41"
"457","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 15:43"
"458","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 15:45"
"459","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 15:45"
"460","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 15:49"
"461","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 15:50"
"462","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 15:51"
"463","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 15:52"
"464","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 15:53"
"465","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 15:53"
"466","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 15:55"
"467","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 15:55"
"468","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 15:57"
"469","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 15:58"
"470","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 15:59"
"471","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 16:01"
"472","aquaHub-660141","9001-52029","Male",1.5,2025-09-14,"2025-09-14 16:09"
"473","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 16:15"
"474","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 16:18"
"475","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 16:20"
"476","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 16:22"
"477","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 16:23"
"478","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 16:23"
"479","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 16:24"
"480","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 16:26"
"481","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 16:26"
"482","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 16:28"
"483","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 16:29"
"484","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 16:29"
"485","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 16:31"
"486","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 16:31"
"487","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 16:34"
"488","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 16:36"
"489","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 16:36"
"490","aquaHub-660110","9001-26756","Male",1.6,2025-09-14,"2025-09-14 16:37"
"491","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 16:38"
"492","aquaHub-660110","9001-26756","Male",1.6,2025-09-14,"2025-09-14 16:39"
"493","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 16:40"
"494","aquaHub-660110","9001-26756","Male",1.6,2025-09-14,"2025-09-14 16:43"
"495","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 16:43"
"496","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 16:44"
"497","aquaHub-660110","9001-26756","Male",1.6,2025-09-14,"2025-09-14 16:45"
"498","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 16:47"
"499","aquaHub-660110","9001-26756","Male",1.6,2025-09-14,"2025-09-14 16:48"
"500","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 16:48"
"501","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 16:49"
"502","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 16:50"
"503","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 16:51"
"504","aquaHub-660110","9001-26756","Male",1.6,2025-09-14,"2025-09-14 16:51"
"505","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 16:52"
"506","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 16:53"
"507","aquaHub-660110","9001-26756","Male",1.6,2025-09-14,"2025-09-14 16:54"
"508","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 16:54"
"509","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 16:56"
"510","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 16:56"
"511","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 16:56"
"512","aquaHub-660110","9001-26756","Male",1.6,2025-09-14,"2025-09-14 16:57"
"513","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 16:59"
"514","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:00"
"515","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 17:03"
"516","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 17:04"
"517","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:04"
"518","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 17:04"
"519","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 17:06"
"520","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:06"
"521","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 17:07"
"522","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:08"
"523","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 17:09"
"524","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:10"
"525","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 17:11"
"526","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 17:13"
"527","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 17:13"
"528","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 17:14"
"529","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 17:15"
"530","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:15"
"531","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 17:16"
"532","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:18"
"533","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 17:19"
"534","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:20"
"535","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 17:20"
"536","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 17:21"
"537","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:21"
"538","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 17:23"
"539","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:23"
"540","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 17:25"
"541","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:25"
"542","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 17:28"
"543","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:28"
"544","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:30"
"545","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 17:30"
"546","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 17:31"
"547","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:31"
"548","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:33"
"549","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 17:33"
"550","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:35"
"551","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 17:35"
"552","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 17:36"
"553","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 17:38"
"554","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:38"
"555","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 17:40"
"556","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:41"
"557","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 17:42"
"558","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:43"
"559","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 17:45"
"560","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:45"
"561","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:48"
"562","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 17:49"
"563","aquaHub-660143","9001-52036","Male",161,2025-09-14,"2025-09-14 17:50"
"564","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:50"
"565","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 17:52"
"566","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:52"
"567","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 17:54"
"568","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:55"
"569","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 17:56"
"570","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 17:57"
"571","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 18:00"
"572","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 18:01"
"573","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 18:02"
"574","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 18:02"
"575","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 18:03"
"576","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 18:03"
"577","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 18:04"
"578","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 18:05"
"579","aquaHub-661034","9001-64489","Female",2.1,2025-09-14,"2025-09-14 18:05"
"580","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 18:06"
"581","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 18:07"
"582","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 18:08"
"583","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 18:11"
"584","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 18:12"
"585","aquaHub-660298","9001-43149","Male",165,2025-09-14,"2025-09-14 18:14"
"586","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 18:14"
"587","aquaHub-660298","9001-52031","Male",1.6,2025-09-14,"2025-09-14 18:16"
